"cd_UGestora","dt_Ano","nu_Contrato","nu_Aditivo","dt_Assinatura","de_Motivo","vl_Aditivo","dt_MesAno","dt_Aditado"
"201088","2010","000762002","00022004","1/12/2004 00:00:00","Inclui novos seviços não previstos anteriormente. O valor mensal passa para R$1.500,00. Prorroga prazo para 02/12/05.","3000,0000","002013",""
"201088","2010","000762005","00012006","1/8/2006 00:00:00","PRORROGA PRAZO ATE 0108/2007.","0,0000","002013",""
"201088","2010","000762005","00012007","1/8/2007 00:00:00","PRORROGA PRAZO ATÉ 01/08/2008.","0,0000","002013",""
"201088","2012","000762011","00012012","1/4/2012 00:00:00","PRORROGA PRAZO PARA 01/04/2013","0,0000","002013","1/4/2013 00:00:00"
"201088","2015","000762014","00012015","20/3/2015 00:00:00","NECESSIDADE DE MAIS PRAZO PARA EXECUCAO TOTAL DAS OBRAS CONTRATADAS.","0,0000","042015","20/9/2015 00:00:00"
"201088","2015","000762014","00022015","15/9/2015 00:00:00","NECESSIDADE DE MAIS PRAZO PARA EXECUCAO DAS OBRAS CONTRATADAS.","0,0000","102015","18/3/2016 00:00:00"
"201088","2015","000762014","00032015","18/11/2015 00:00:00","O TERRENO ONDE ESTA SENDO CONSTRUIDA A OBRA TEM UM DESNIVEL DE 1,20M DE ALTURA NA PARTE FINAL DO TERRENO, O QUAL OCORREU DEVIDO A NECESSIDADE DE NIVELAR O PISO DA UNIDADE DE PRONTO ATENDIMENTO - UPA E","95024,1600","112015","18/3/2016 00:00:00"
"201088","2016","000762014","00042016","15/3/2016 00:00:00","NECESSIDADE DE MAIS PRAZO PARA CONCLUSAO DAS OBRAS DEVIDO A ATRASO NO REPASSE DA VERBA FEDERAL.                                                                                                         ","0,0000","042016","14/9/2016 00:00:00"
"201088","2010","000772005","00012007","30/8/2007 00:00:00","Prorroga prazo para 01/09/08.","0,0000","002013",""
"201088","2010","000772005","00012008","1/9/2008 00:00:00","Prorroga prazo para 31/12/08.","0,0000","002013",""
"201088","2013","000772011","00012012","1/4/2013 00:00:00","PRORROGA PRAZO PARA 01/04/2013","0,0000","042013","1/4/2013 00:00:00"
"201088","2011","000782010","00012011","1/4/2011 00:00:00","PRORROGA PRAZO POR MAIS 12 MESES.","16800,0000","002013",""
"201088","2012","000782010","00012012","2/4/2012 00:00:00","PRORROGA O PRAZO PARA 09/04/2013.","0,0000","002013","9/4/2012 00:00:00"
"201088","2012","000782011","00012012","1/4/2012 00:00:00","PRORROGA PRAZO PARA 01/04/2013","0,0000","002013","1/4/2013 00:00:00"
"201088","2010","000792006","00012006","18/8/2006 00:00:00","Adequação do projeto original, correspondendo a realização de novos serviços com inclusão de itens não previstos anteriormente, sem alteração do valor contratado.","0,0000","002013",""
"201088","2011","000792010","00012011","1/4/2011 00:00:00","PRORROGA PRAZO POR MAIS 12 MESES","18000,0000","002013",""
"201088","2012","000792010","00012012","2/4/2012 00:00:00","PRORROGA O PRAZO PARA 09/04/2013.","0,0000","002013","9/4/2013 00:00:00"
"201088","2012","000792011","00012012","1/4/2012 00:00:00","PRORROGA PRAZO PARA 01/04/2013","0,0000","002013","1/4/2013 00:00:00"
"201088","2011","000802010","00012011","1/4/2011 00:00:00","PRORROGA PRAZO POR MAIS 12 MESES.","10800,0000","002013",""
"201088","2012","000802010","00012012","2/4/2012 00:00:00","PRORROGA O PRAZO PARA 09/04/2013.","0,0000","002013","9/4/2013 00:00:00"
"201088","2012","000802011","00012012","1/4/2012 00:00:00","PRORROGA PRAZO PARA 01/04/2013","0,0000","002013","1/4/2013 00:00:00"
"201088","2011","000812010","00012011","1/4/2011 00:00:00","PRORROGA PRAZO POR MAIS 12 MESES.","18000,0000","002013",""
"201088","2012","000812010","00012012","2/4/2012 00:00:00","PRORROGA O PRAZO PARA 09/04/2013.","0,0000","002013","9/4/2013 00:00:00"
"201088","2011","000822010","00012011","1/4/2011 00:00:00","PRORROGA PRAZO POR MAIS 12 MESES.","24000,0000","002013",""
"201088","2012","000822010","00012012","2/4/2012 00:00:00","PRORROGA O PRAZO PARA 09/04/2013.","0,0000","002013","9/4/2013 00:00:00"
"201088","2011","000832010","00012011","1/4/2011 00:00:00","PRORROGA PRAZO POR MAIS 12 MESES.","21600,0000","002013",""
"201088","2012","000832010","00012012","2/4/2012 00:00:00","PRORROGA O PRAZO PARA 09/04/2013.","0,0000","002013","9/4/2013 00:00:00"
"201088","2010","000842006","00012007","1/8/2007 00:00:00","Prorroga prazo para 01/08/08.","0,0000","002013",""
"201088","2010","000842006","00012008","1/8/2008 00:00:00","Prorroga prazo para 31/12/08.","0,0000","002013",""
"201088","2011","000842010","00012011","1/4/2011 00:00:00","PRORROGA PRAZO POR MAIS 12 MESES.","48000,0000","002013",""
"201088","2012","000842010","00012012","2/4/2012 00:00:00","PRORROGA O PRAZO PARA 09/04/2013.","0,0000","002013","9/4/2013 00:00:00"
"201088","2010","000852006","00012007","1/8/2007 00:00:00","Prorroga prazo para 01/08/08.","0,0000","002013",""
"201088","2011","000852010","00012011","1/4/2011 00:00:00","PROROGA PRAZO POR MAIS 12 MESES.","19200,0000","002013",""
"201088","2012","000852010","00012012","2/4/2012 00:00:00","PRORROGA O PRAZO PARA 09/04/2013.","0,0000","002013","9/4/2013 00:00:00"
"201088","2011","000872010","00012011","1/4/2011 00:00:00","PRORROGA PRAZO POR MAIS 12 MESES.","10800,0000","002013",""
"201088","2012","000872010","00012012","2/4/2012 00:00:00","PRORROGA O PRAZO PARA 09/04/2013.","0,0000","002013","9/4/2013 00:00:00"
"201088","2011","000882010","00012011","1/4/2011 00:00:00","PRORROGA PRAZO POR MAIS 12 MESES.","30000,0000","002013",""
"201088","2012","000882010","00012012","2/4/2012 00:00:00","PRORROGA O PRAZO PARA 09/04/2013.","0,0000","002013","9/4/2013 00:00:00"
"201088","2011","000892010","00012011","1/4/2011 00:00:00","PRORROGA PRAZO POR MAIS 12 MESES.","27600,0000","002013",""
"201088","2012","000892010","00012012","2/4/2012 00:00:00","PRORROGA O PRAZO PARA 09/04/2013.","0,0000","002013","9/4/2013 00:00:00"
"201088","2011","000902010","00012011","1/4/2011 00:00:00","PRORROGA PRAZO POR MAIS 12 MESES.","13200,0000","002013",""
"201088","2012","000902010","00012012","2/4/2012 00:00:00","PRORROGA O PRAZO PARA 09/04/2013.","0,0000","002013","9/4/2013 00:00:00"
"201088","2011","000912010","00012011","1/4/2011 00:00:00","PRORROGA PRAZO POR MAIS 12 MESES.","33600,0000","002013",""
"201088","2012","000912010","00012012","2/4/2012 00:00:00","PRORROGA O PRAZO PARA 09/04/2013","0,0000","002013","9/4/2013 00:00:00"
"201088","2010","000922007","00012008","2/6/2008 00:00:00","Prorroga prazo para 31/12/08.","0,0000","002013",""
"201088","2010","000922007","00022008","1/8/2008 00:00:00","Mudança de veículo por outro equivalente - MNR 9670-PB","0,0000","002013",""
"201088","2011","000922010","00012011","1/4/2011 00:00:00","PRORROGA PRAZO POR MAIS 12 MESES.","10800,0000","002013",""
"201088","2012","000922010","00012012","2/4/2012 00:00:00","PRORROGA O PRAZO PARA 09/04/2013.","0,0000","002013","9/4/2013 00:00:00"
"201088","2010","000932005","00012006","18/12/2006 00:00:00","PRORROGA PRAZO ATÉ 21/12/2007","0,0000","002013",""
"201088","2010","000932005","00012007","17/12/2007 00:00:00","Prorroga prazo para 21/12/08.","0,0000","002013",""
"201088","2010","000932005","00012008","19/12/2008 00:00:00","Prorroga prazo para 31/12/08.","0,0000","002013",""
"201088","2010","000932007","00012008","3/3/2008 00:00:00","Inclui nova localidade no itinerário não prevista anteriormente. O valor mensal passa para R$ 2.190,00.","1170,0000","002013",""
"201088","2010","000932007","00022008","2/6/2008 00:00:00","Prorroga prazo para 31/12/08.","0,0000","002013",""
"201088","2011","000932010","00012011","1/4/2011 00:00:00","PRORROGA PRAZO POR MAIL 12 MESES","50400,0000","002013",""
"201088","2012","000932010","00012012","2/4/2012 00:00:00","PRORROGA O PRAZO PARA 09/04/2013.","0,0000","002013","9/4/2013 00:00:00"
"201088","2010","000942007","00012008","3/3/2008 00:00:00","Inclui nova localidade no itinerário não prevista anteriormente. O valor mensal passa para R$ 2.060,00.","1230,0000","002013",""
"201088","2010","000942007","00022008","2/6/2008 00:00:00","Prorroga prazo para 31/12/08.","0,0000","002013",""
"201088","2012","000942010","00012012","2/4/2012 00:00:00","PRORROGA O PRAZO PARA 09/04/2013","0,0000","002013","9/4/2013 00:00:00"
"201088","2010","000952007","00012008","2/6/2008 00:00:00","Prorroga prazo para 31/12/08.","0,0000","002013",""
"201088","2011","000952010","00012011","1/4/2011 00:00:00","PRORROGA PRAZO POR MAIS 12 MESES.","15600,0000","002013",""
"201088","2012","000952010","00012012","2/4/2012 00:00:00","PRORROGA O PRWAZO PARA 09/04/2013.","0,0000","002013","9/4/2013 00:00:00"
"201088","2010","000962007","00012008","2/6/2008 00:00:00","Prorroga prazo para 31/12/08.","0,0000","002013",""
"201088","2011","000962010","00012011","1/4/2011 00:00:00","PRORROGA PRAZO POR MAIS 12 MESES.","10800,0000","002013",""
"201088","2012","000962010","00012012","2/4/2012 00:00:00","PRORROGA O PRAZO PARA 09/04/2013.","0,0000","002013","9/4/2013 00:00:00"
"201088","2010","000972007","00012008","3/3/2008 00:00:00","Reduz o valor mensal dos serviços para R$ 940,00.","0,0000","002013",""
"201088","2010","000972007","00022008","2/6/2008 00:00:00","Prorroga prazo para 31/12/08.","0,0000","002013",""
"201088","2012","000972010","00012012","2/4/2012 00:00:00","PRORROGA PRAZO PARA 09/04/2013","0,0000","002013","9/4/2013 00:00:00"
"201088","2010","000982007","00012008","3/3/2008 00:00:00","Reduz o valor mensal dos serviços para R$ 1.240,00.","0,0000","002013",""
"201088","2010","000982007","00022008","2/6/2008 00:00:00","Prorroga prazo para 31/12/08.","0,0000","002013",""
"201088","2011","000982010","00012011","1/4/2011 00:00:00","PRORROGA PRAZO POR MAIS 12 MESES.","13200,0000","002013",""
"201088","2012","000982010","00012012","2/4/2012 00:00:00","PRORROGA PRAZO PARA 09/04/2013","0,0000","002013","9/4/2013 00:00:00"
"201088","2010","000992007","00012008","3/3/2008 00:00:00","Reduz o valor mensal dos serviços para R$ 460,00.","0,0000","002013",""
"201088","2010","000992007","00022008","2/6/2008 00:00:00","Prorroga prazo para 31/12/08.","0,0000","002013",""
"201088","2011","000992010","00012011","1/4/2011 00:00:00","PRORROGA PRAZO POR MAIS 12 MESES.","13200,0000","002013",""
"201088","2012","000992010","00012012","2/4/2012 00:00:00","PRORROGA PRAZO PARA 09/04/2013","0,0000","002013","9/4/2013 00:00:00"
"201088","2010","001002007","00012008","3/3/2008 00:00:00","Reduz o valor mensal dos serviços para R$ 1.430,00.","0,0000","002013",""
"201088","2010","001002007","00022008","2/6/2008 00:00:00","Prorroga prazo para 31/12/08.","0,0000","002013",""
"201088","2012","001002010","00012012","2/4/2012 00:00:00","PRORROGA PRAZO PARA 09/04/2013","0,0000","002013","9/4/2013 00:00:00"
"201088","2011","001002011","00012011","3/10/2011 00:00:00","PRORROGA VALOR ATÉ DATA DA VIGÊNCIA 31/12/2011.","13281,5000","002013","21/12/2011 00:00:00"
"201088","2010","001012007","00012008","3/3/2008 00:00:00","Reduz o valor mensal dos serviços para R$ 920,00.","0,0000","002013",""
"201088","2010","001012007","00022008","2/6/2008 00:00:00","Prorroga prazo para 31/12/08.","0,0000","002013",""
"201088","2011","001012010","00012011","1/4/2011 00:00:00","PRORROGA PRAZO POR MAIS 12 MESES.","12000,0000","002013",""
"201088","2012","001012010","00012012","2/4/2012 00:00:00","PRORROGA PRAZO PARA 09/04/2013","0,0000","002013","9/4/2013 00:00:00"
"201088","2010","001022007","00012008","3/3/2008 00:00:00","Reduz o valor mensal dos serviços para R$ 1.020,00.","0,0000","002013",""
"201088","2010","001022007","00022008","2/6/2008 00:00:00","Prorroga prazo para 31/12/08.","0,0000","002013",""
"201088","2012","001022010","00012012","2/4/2012 00:00:00","PRORROGA PRAZO PARA 09/04/2013","0,0000","002013","9/4/2013 00:00:00"
"201088","2010","001032007","00012008","3/3/2008 00:00:00","Reduz o valor mensal dos serviços para R$ 1.600,00.","0,0000","002013",""
"201088","2010","001032007","00022008","2/6/2008 00:00:00","Prorroga prazo para 31/12/08.","0,0000","002013",""
"201088","2010","001042007","00012008","3/3/2008 00:00:00","Reduz o valor mensal dos serviços para R$ 800,00.","0,0000","002013",""
"201088","2010","001042007","00022008","2/6/2008 00:00:00","Prorroga prazo para 31/12/08.","0,0000","002013",""
"201088","2010","001052007","00012008","3/3/2008 00:00:00","Reduz o valor mensal dos serviços para R$ 510,00.","0,0000","002013",""
"201088","2010","001052007","00022008","2/6/2008 00:00:00","Prorroga prazo para 31/12/08.","0,0000","002013",""
"201088","2010","001062007","00012008","3/3/2008 00:00:00","Reduz o valor mensal dos serviços para R$ 1.320,00.","0,0000","002013",""
"201088","2010","001062007","00022008","2/6/2008 00:00:00","Prorroga prazo para 31/12/08.","0,0000","002013",""
"201088","2010","001072007","00012008","3/3/2008 00:00:00","Reduz o valor mensal dos serviços para R$ 1.020,00.","0,0000","002013",""
"201088","2010","001072007","00022008","2/6/2008 00:00:00","Prorroga prazo para 31/12/08.","0,0000","002013",""
"201088","2010","001082007","00012008","2/6/2008 00:00:00","Prorroga prazo para 31/12/08.","0,0000","002013",""
"201088","2011","001082010","00012011","2/5/2011 00:00:00","PRORROGA PRAZO POR MAIS 12 MESES-TOTAL 24 MESES","0,0000","002013",""
"201088","2010","001092007","00012008","3/3/2008 00:00:00","Reduz o valor mensal dos serviços para R$ 560,00.","0,0000","002013",""
"201088","2010","001092007","00022008","2/6/2008 00:00:00","Prorroga prazo para 31/12/08.","0,0000","002013",""
"201088","2012","001092011","00012012","2/1/2012 00:00:00","PRORROGA O PRAZO PARA 31/12/2012, ADITIVO ASSINADO EM 08/11/2011.","0,0000","002013","31/12/2012 00:00:00"
"201088","2010","001102007","00012008","3/3/2008 00:00:00","Reduz o valor mensal dos serviços para R$ 560,00.","0,0000","002013",""
"201088","2010","001102007","00022008","2/6/2008 00:00:00","Prorroga prazo para 31/12/08.","0,0000","002013",""
"201088","2011","001112010","00012011","2/5/2011 00:00:00","PRORROGA PRAZO POR MAIS 12 MESES-TOTAL DE 24 MESES","0,0000","002013",""
"201088","2012","001112010","00012012","2/5/2012 00:00:00","PRORROGA O PRAZO PARA 03/05/2013","0,0000","002013","3/5/2013 00:00:00"
"201088","2015","001112015","00012015","15/7/2015 00:00:00","NECESSIDADE DE MAIS PRAZO PARA CONCLUSAO DAS OBRAS CONTRATADAS.","0,0000","082015","18/10/2015 00:00:00"
"201088","2016","001112015","00022016","14/10/2015 00:00:00","AS OBRAS CONTRATADAS AINDA NAO FORAM CONCLUIDAS E A NECESSIDADE DE MAIS PRAZO PARA SUA CONCLUSAO DEVIDO AO ATRASO DA VERBA FEDERAL.                                                                     ","0,0000","012016","16/2/2016 00:00:00"
"201088","2011","001122010","00012011","2/5/2011 00:00:00","PRORROGA PRAZO POR MAIS 12 MESES-TOTAL DE 24 MESES","0,0000","002013",""
"201088","2012","001122010","00012012","2/5/2012 00:00:00","PRORROGA O PRAZO PARA 03/05/2013","0,0000","002013","3/5/2012 00:00:00"
"201088","2011","001132010","00012011","2/5/2011 00:00:00","PRORROGA PRAZO POR MAIS 12 MESES-TOTAL DE 24 MESES","0,0000","002013",""
"201088","2012","001132010","00012012","2/5/2012 00:00:00","PRORROGA O PRAZO PARA 03/05/2013.","0,0000","002013","3/5/2013 00:00:00"
"201088","2011","001142010","00012011","2/5/2011 00:00:00","PRORROGA PRAZO POR MAIS 12 MESES-TOTAL DE 24 MESES","0,0000","002013",""
"201088","2012","001142010","00012012","2/5/2012 00:00:00","PRORROGA O PRAZO PARA 03/05/2013","0,0000","002013","3/5/2013 00:00:00"
"201088","2012","001152010","00012012","2/5/2012 00:00:00","PRORROGA O PRAZO PARA 03/05/2013","0,0000","002013","3/5/2013 00:00:00"
"201088","2010","001172007","00012008","8/8/2008 00:00:00","Prorroga o prazo por mais 120 dias.","0,0000","002013",""
"201088","2010","001172007","00022008","28/8/2008 00:00:00","Prorroga o prazo por mais 150 dias.","0,0000","002013",""
"201088","2010","001172008","00012008","3/11/2008 00:00:00","Execução de novos serviços não previstos anteriormente.","5700,0000","002013",""
"201088","2010","001202007","00012008","18/9/2008 00:00:00","Prorroga prazo para 31/12/08.","0,0000","002013",""
"201088","2011","001202010","00012011","1/6/2011 00:00:00","PRORROGA PRAZO POR MAIS 12 MESES - TOTAL 24 MESES","0,0000","002013","1/6/2011 00:00:00"
"201088","2011","001212010","00012011","1/6/2011 00:00:00","PRORROGA PRAZO POR MAIS 12 MESES - TOTAL 24 MESES","0,0000","002013","1/6/2011 00:00:00"
"201088","2011","001242010","00012011","8/6/2011 00:00:00","PRORROGA PRAZO POR MAIS MESES - TOTAL 24 MESES","0,0000","002013","8/6/2011 00:00:00"
"201088","2011","001342010","00012011","8/8/2011 00:00:00","PRORROGA PRAZO POR MAIS 12 MESES-TOTAL 24 MESES","0,0000","002013","10/8/2011 00:00:00"
"201088","2010","001832009","00012010","1/10/2010 00:00:00","INCLUSÃO DE UM NOVO VEÍCULO.O VALOR MENSAL PASSA A SER R$ 1700,00 PRORROGA PRAZO POR MAIS 12 MESES.","20400,0000","002013",""
"201088","2010","001852009","00012010","2/11/2010 00:00:00","PRORROGA PRAZO POR MAIS 12 MESES-TOTAL 24 MESES","0,0000","002013",""
"201088","2010","001872009","00022010","2/11/2010 00:00:00","PRORROGA PRAZO POR MAIS 12 MESES-TOTAL 24 MESES","0,0000","002013",""
"201088","2010","001882009","00012010","2/11/2010 00:00:00","PRORROGA PRAZO POR MAIS 12 MESES-TOTAL 24 MESES","0,0000","002013",""
"201088","2010","001892009","00012010","1/4/2010 00:00:00","EXECUÇÃO DE NOVOS SERVIÇOS NÃO PREVISTOS ANTERIORMENTE - ADEQUAÇÃO DE DEMANDA","18000,0000","002013",""
"201088","2013","010012012","00012013","8/1/2013 00:00:00","CONTINUIDADE DOS TRABALHOS","1140000,0000","012013","31/12/2013 00:00:00"
"201088","2012","010172012","00012012","1/10/2012 00:00:00","ADEQUAÇÃO DA PLANILHA - VALOR.","7567,2500","002013","31/12/2012 00:00:00"
"201088","2015","100012014","00012015","16/1/2015 00:00:00","EM FUNCAO DA ECONOMICIDADE SE TORNA MUITO MAIS VANTAJOSO PARA INSTITUICAO.","0,0000","022015","16/9/2015 00:00:00"
"201088","2015","100022014","00012015","16/1/2015 00:00:00","EM FUNCAO DA ECONOMICIDADE SE TORNA MUITO MAIS VANTAJOSO PARA INSTITUICAO.","0,0000","022015","16/9/2015 00:00:00"
